loyalty_number,loyalty_card,education,gender,total_flights_lifetime,total_distance_km,total_points_earned,total_points_used,avg_salary,total_activity_periods
287224,Star,College,Male,0,0,0.0,0,73262.0,24
825165,Nova,Bachelor,Female,24,37466,37466.0,0,93970.0,24
912420,Star,College,Male,38,62526,62526.0,1861,73262.0,24
644390,Nova,College,Male,46,74667,74667.0,534,73262.0,24
297167,Nova,Bachelor,Male,24,46125,65790.0,1071,63035.0,11
915933,Star,College,Male,32,55941,55941.0,941,73262.0,24
130077,Aurora,Bachelor,Male,24,26277,26277.0,417,76652.0,24
300465,Star,College,Male,29,49692,49692.0,557,73262.0,24
685683,Star,College,Male,31,43467,43467.0,457,73262.0,24
207543,Star,Bachelor,Male,35,61349,61349.0,1743,77565.0,24
585495,Aurora,Master,Female,0,0,0.0,0,106899.0,24
840135,Nova,Bachelor,Female,18,33157,33157.0,0,59234.0,24
568172,Nova,Bachelor,Female,43,64086,64086.0,1278,77550.0,24
625599,Star,Bachelor,Female,40,71066,71066.0,972,52496.0,24
248497,Aurora,Bachelor,Female,0,0,0.0,0,78464.0,24
535544,Star,Bachelor,Male,46,60333,60333.0,910,47215.0,24
251020,Star,Bachelor,Male,0,0,0.0,0,94374.0,24
329382,Star,College,Male,0,0,0.0,0,73262.0,24
313571,Star,College,Female,0,0,0.0,0,73262.0,24
772081,Aurora,Bachelor,Male,6,8972,8972.0,0,59667.0,24
862979,Aurora,Bachelor,Female,28,34146,51219.0,0,49230.0,11
921776,Star,College,Female,60,71311,102696.0,0,73262.0,11
532419,Star,Bachelor,Male,29,40941,60246.0,0,35424.0,11
372737,Aurora,High School Or Below,Male,6,7770,11655.0,0,79830.0,11
615214,Aurora,Bachelor,Male,45,54443,54443.0,0,91594.0,24
644938,Aurora,Bachelor,Male,39,59885,59885.0,877,86500.0,24
188147,Star,Bachelor,Male,48,83743,83743.0,965,79599.0,24
371969,Nova,Master,Female,42,63617,63617.0,345,113785.0,24
228151,Star,College,Male,30,49417,49417.0,1159,73262.0,24
404720,Star,College,Female,41,54932,54932.0,1077,73262.0,24
142717,Star,Bachelor,Male,39,68135,68135.0,0,94584.0,24
527712,Star,College,Male,41,74412,74412.0,2003,73262.0,24
199509,Star,Bachelor,Female,34,43539,43539.0,1968,47715.0,24
618524,Nova,Bachelor,Male,28,45457,45457.0,345,50174.0,24
782124,Nova,College,Male,48,61127,61127.0,2165,73262.0,24
682194,Nova,Bachelor,Male,39,72414,72414.0,0,57870.0,24
320414,Nova,Bachelor,Female,21,35903,35903.0,0,78549.0,24
727686,Star,Master,Female,11,19993,19993.0,385,118530.0,24
856942,Nova,Bachelor,Female,35,42598,42598.0,2647,97461.0,24
297520,Star,Bachelor,Male,31,44158,44158.0,1038,75730.0,24
846515,Nova,Bachelor,Female,17,34106,34106.0,1233,55432.0,24
698122,Nova,Bachelor,Female,53,68846,68846.0,911,102357.0,24
693295,Star,College,Male,39,55068,55068.0,1343,73262.0,24
348245,Star,College,Male,12,23610,23610.0,0,73262.0,24
584845,Star,Bachelor,Male,48,68564,68564.0,507,59575.0,24
159275,Star,Doctor,Female,47,67178,67178.0,2460,109664.0,24
423272,Star,Doctor,Male,32,45012,45012.0,351,135236.0,24
724139,Nova,Bachelor,Male,48,76928,76928.0,358,54514.0,24
694472,Star,Bachelor,Male,38,49576,49576.0,1665,52109.0,24
565242,Star,Bachelor,Male,15,17215,17215.0,0,89929.0,24
350631,Nova,Bachelor,Male,40,63286,63286.0,1636,104527.0,24
571964,Star,College,Female,40,64833,64833.0,0,73262.0,24
403507,Nova,Bachelor,Female,41,57217,57217.0,1447,73218.0,24
460291,Star,Bachelor,Female,41,71374,71374.0,0,55476.0,24
170710,Star,Bachelor,Male,28,38550,38550.0,2230,61177.0,24
238434,Aurora,Bachelor,Male,37,57856,57856.0,1149,90177.0,24
213545,Star,Bachelor,Female,11,15102,15102.0,0,72656.0,24
985757,Aurora,College,Female,41,66635,66635.0,704,73262.0,24
560713,Nova,College,Male,49,61705,61705.0,377,73262.0,24
755977,Star,Bachelor,Male,34,56833,56833.0,2020,85174.0,24
616342,Star,Bachelor,Female,31,48572,48572.0,531,64417.0,24
223354,Aurora,Bachelor,Male,38,53305,53305.0,557,81110.0,24
194859,Star,High School Or Below,Male,36,65560,98340.0,354,82703.0,11
388639,Star,College,Female,26,37111,37111.0,754,73262.0,24
713257,Star,Bachelor,Male,31,47015,47015.0,1250,73864.0,24
935836,Star,Bachelor,Male,0,0,0.0,0,81720.0,24
137529,Star,Bachelor,Male,6,8122,8122.0,540,99286.0,24
156666,Nova,Bachelor,Female,2,2578,2578.0,0,53285.0,24
185531,Nova,Bachelor,Male,8,14448,14448.0,0,65274.0,24
736504,Aurora,Bachelor,Male,70,110169,110169.0,2138,55994.0,24
424526,Nova,College,Male,31,37489,37489.0,1024,73262.0,24
201816,Star,Bachelor,Male,47,68686,68686.0,1232,101286.0,24
918017,Aurora,Master,Male,12,19512,19512.0,0,121648.0,24
701036,Star,Bachelor,Male,24,38012,38012.0,620,95478.0,24
893549,Star,Bachelor,Male,47,74261,74261.0,541,51119.0,24
538979,Star,Bachelor,Female,20,36918,36918.0,1324,63029.0,24
264733,Nova,College,Male,48,81674,81674.0,2447,73262.0,24
274410,Star,Master,Male,20,33324,33324.0,1090,82940.0,24
966089,Star,Bachelor,Female,5,9422,9422.0,0,63521.0,24
271641,Nova,College,Male,43,79224,118836.0,0,73262.0,11
917191,Aurora,College,Male,43,69188,69188.0,1595,73262.0,24
249381,Aurora,Bachelor,Female,52,85401,85401.0,2171,52217.0,24
881106,Star,Bachelor,Female,4,5524,5524.0,0,56277.0,24
327203,Nova,Bachelor,Male,14,15356,15356.0,1505,74504.0,24
136547,Star,Bachelor,Female,39,62228,62228.0,0,92131.0,24
206332,Nova,College,Female,0,0,0.0,0,73262.0,24
663514,Nova,Bachelor,Female,47,70789,70789.0,591,79023.0,24
977550,Aurora,High School Or Below,Male,31,51860,51860.0,456,47587.0,24
365761,Star,College,Female,43,70566,70566.0,1662,73262.0,24
374931,Star,Bachelor,Male,31,48498,48498.0,434,78406.0,24
658076,Aurora,Bachelor,Male,9,12196,12196.0,0,99909.0,24
308798,Star,Bachelor,Male,31,43064,43064.0,405,102188.0,24
857912,Aurora,Master,Male,41,48805,67326.0,0,105829.0,11
592034,Nova,Bachelor,Male,41,61291,89559.0,0,104968.0,11
672582,Nova,Bachelor,Male,0,0,0.0,0,58779.0,24
428114,Nova,Master,Female,53,82705,82705.0,859,113785.0,24
803234,Star,Bachelor,Female,36,55133,55133.0,1211,50004.0,24
614871,Nova,Bachelor,Male,5,5893,5893.0,686,76899.0,24
718922,Nova,College,Female,42,56465,56465.0,789,73262.0,24
658861,Nova,Bachelor,Male,49,81617,81617.0,1338,77619.0,24
702800,Star,College,Female,33,38389,38389.0,336,73262.0,24
248752,Star,College,Male,7,7841,7841.0,0,73262.0,24
751628,Nova,College,Male,33,52544,52544.0,1542,73262.0,24
144756,Star,Bachelor,Male,28,47201,47201.0,304,88028.0,24
300836,Nova,Bachelor,Male,35,64937,64937.0,622,72656.0,24
538795,Nova,Bachelor,Male,17,27939,27939.0,1100,51034.0,24
262574,Aurora,Bachelor,Female,13,18135,18135.0,0,50000.0,24
820223,Star,Doctor,Male,39,58661,58661.0,1046,248809.0,24
123668,Star,Doctor,Male,56,82828,82828.0,1597,229165.0,24
566696,Aurora,Bachelor,Male,42,62348,62348.0,489,74916.0,24
812417,Aurora,Doctor,Female,32,46187,46187.0,1084,80926.0,24
194813,Nova,College,Female,21,28691,28691.0,519,73262.0,24
937484,Nova,Bachelor,Male,10,14544,14544.0,0,85949.0,24
626149,Aurora,Bachelor,Male,54,81105,81105.0,1525,64567.0,24
793318,Star,College,Male,41,71191,71191.0,1204,73262.0,24
444366,Aurora,College,Female,35,52060,52060.0,775,73262.0,24
313708,Aurora,Bachelor,Female,18,30573,30573.0,1463,66399.0,24
116372,Star,Bachelor,Female,35,45847,45847.0,663,95638.0,24
985211,Nova,College,Male,27,39593,39593.0,436,73262.0,24
336076,Star,Bachelor,Male,4,5036,5036.0,0,80013.0,24
966389,Nova,Bachelor,Female,38,53428,53428.0,459,74353.0,24
307623,Aurora,Bachelor,Female,50,89940,89940.0,1107,76456.0,24
442956,Aurora,College,Male,49,68417,68417.0,0,73262.0,24
825484,Aurora,Bachelor,Male,42,73279,73279.0,593,88294.0,24
169270,Star,College,Male,0,0,0.0,0,73262.0,24
355795,Star,Bachelor,Female,43,76775,76775.0,1192,56644.0,24
491369,Aurora,Bachelor,Male,44,61400,61400.0,471,50255.0,24
684826,Nova,Bachelor,Female,35,65046,65046.0,0,60428.0,24
631821,Aurora,Bachelor,Female,29,54832,54832.0,1210,49030.0,24
921059,Nova,Bachelor,Female,19,28901,28901.0,543,55168.0,24
806859,Star,College,Female,10,18262,18262.0,483,73262.0,24
423313,Star,Master,Male,0,0,0.0,0,81765.0,24
920100,Nova,High School Or Below,Female,30,42513,42513.0,1090,78318.0,24
978676,Star,Bachelor,Male,47,73063,73063.0,367,81669.0,24
732362,Star,Master,Female,44,71543,71543.0,680,72558.0,24
602068,Star,Doctor,Male,22,27415,27415.0,525,99696.0,24
257705,Star,College,Male,35,43940,43940.0,519,73262.0,24
444524,Star,Bachelor,Male,41,54036,54036.0,1345,87029.0,24
140419,Star,Bachelor,Female,29,33840,33840.0,2054,78830.0,24
483125,Nova,Bachelor,Female,31,47672,47672.0,711,79072.0,24
171192,Nova,Bachelor,Male,40,49088,54570.0,0,70277.0,11
920102,Star,High School Or Below,Female,0,0,0.0,0,72896.0,24
551510,Star,Bachelor,Male,57,81154,81154.0,1071,88470.0,24
614810,Star,Bachelor,Female,33,52661,52661.0,575,75793.0,24
509962,Nova,Bachelor,Female,30,46565,46565.0,0,54205.0,24
163058,Nova,Bachelor,Female,53,74489,74489.0,785,64526.0,24
951389,Aurora,Bachelor,Male,28,47580,47580.0,865,55613.0,24
947868,Star,Bachelor,Male,35,58323,58323.0,1031,96733.0,24
487807,Star,Bachelor,Male,41,64441,64441.0,437,63605.0,24
447796,Star,Bachelor,Female,30,44460,44460.0,793,59575.0,24
406564,Aurora,Bachelor,Male,31,44954,44954.0,491,93970.0,24
703278,Star,Bachelor,Male,0,0,0.0,0,88140.0,24
955991,Star,Bachelor,Male,26,46228,46228.0,2403,91681.0,24
200764,Star,Bachelor,Female,5,8552,8552.0,0,94155.0,24
947906,Nova,Bachelor,Male,56,84598,84598.0,1113,60352.0,24
194737,Star,High School Or Below,Female,26,44317,44317.0,0,71630.0,24
333213,Star,Bachelor,Female,43,54581,79704.0,0,94267.0,11
769023,Star,College,Male,30,44230,44230.0,0,73262.0,24
919117,Star,Master,Male,38,54220,54220.0,490,82940.0,24
637249,Star,College,Male,35,55356,55356.0,1371,73262.0,24
633749,Nova,Bachelor,Female,31,45607,45607.0,658,64507.0,24
580586,Star,High School Or Below,Male,28,49692,49692.0,1007,54350.0,24
809301,Nova,Bachelor,Male,0,0,0.0,0,104829.0,24
702528,Star,Bachelor,Male,37,54379,54379.0,1102,65997.0,24
167569,Star,Bachelor,Female,0,0,0.0,0,52455.0,11
227547,Nova,Bachelor,Female,49,64767,64767.0,2746,47084.0,24
173834,Star,Bachelor,Female,8,12016,12016.0,855,61093.0,24
287799,Nova,Bachelor,Male,31,44446,44446.0,0,76260.0,24
746863,Nova,Bachelor,Female,0,0,0.0,0,71458.0,24
970576,Nova,High School Or Below,Male,17,30517,30517.0,1041,73751.0,24
212209,Nova,Bachelor,Female,36,61192,61192.0,1037,61813.0,24
542976,Star,High School Or Below,Male,46,83563,103569.0,814,-49830.0,11
920211,Star,Bachelor,Male,60,96829,142890.0,564,54234.0,11
627107,Aurora,College,Male,3,6057,6057.0,0,73262.0,24
796544,Star,College,Female,2,3914,3914.0,0,73262.0,24
411296,Star,Bachelor,Male,63,93466,140199.0,0,75856.0,11
971902,Star,College,Male,0,0,0.0,0,73262.0,24
747571,Star,Bachelor,Female,38,53564,53564.0,477,49371.0,24
221328,Star,Bachelor,Male,32,48967,48967.0,495,86738.0,24
863093,Aurora,High School Or Below,Male,11,13692,13692.0,0,59334.0,24
704423,Star,Bachelor,Male,47,83876,83876.0,460,56226.0,24
422245,Nova,Bachelor,Male,4,5940,5940.0,0,93662.0,24
714939,Star,Bachelor,Female,49,74468,74468.0,1593,96350.0,24
541163,Nova,Bachelor,Male,32,44451,44451.0,661,66246.0,24
790943,Star,College,Male,5,9479,9479.0,0,73262.0,24
408990,Aurora,College,Male,42,57362,57362.0,646,73262.0,24
531052,Star,Bachelor,Male,33,50644,50644.0,1435,104952.0,24
860724,Nova,Doctor,Female,40,64839,64839.0,1373,148421.0,24
278822,Nova,College,Male,39,53819,53819.0,360,73262.0,24
883212,Aurora,College,Female,39,60349,60349.0,1061,73262.0,24
401454,Star,College,Female,57,81907,81907.0,769,73262.0,24
430228,Aurora,Bachelor,Male,48,62521,62521.0,1371,92213.0,24
154230,Star,College,Female,53,71647,71647.0,1539,73262.0,24
169129,Aurora,College,Female,47,71953,71953.0,376,73262.0,24
220892,Nova,Bachelor,Female,32,42201,42201.0,961,79023.0,24
180216,Aurora,Bachelor,Male,46,72985,72985.0,1027,73602.0,24
694497,Star,Bachelor,Male,33,40076,40076.0,1470,57257.0,24
193824,Star,High School Or Below,Female,39,54830,54830.0,1552,39426.0,24
617008,Nova,Bachelor,Male,31,48116,48116.0,386,85867.0,24
278164,Aurora,Bachelor,Female,55,67983,67983.0,1756,60216.0,24
695529,Star,Master,Male,41,52457,52457.0,1245,114551.0,24
512191,Star,Bachelor,Female,30,48748,48748.0,1018,70152.0,24
298539,Star,College,Male,26,42437,42437.0,0,73262.0,24
323792,Nova,College,Female,0,0,0.0,0,73262.0,24
861191,Nova,College,Male,36,54983,54983.0,0,73262.0,24
811139,Star,Bachelor,Male,35,46509,46509.0,0,94035.0,24
328602,Nova,Bachelor,Female,0,0,0.0,0,48166.0,24
422152,Nova,Doctor,Male,53,86464,86464.0,904,84117.0,24
577386,Nova,Doctor,Male,38,58712,58712.0,499,216512.0,24
907015,Nova,Bachelor,Female,11,16574,16574.0,631,52545.0,24
510841,Star,College,Male,29,42532,42532.0,582,73262.0,24
482169,Nova,Bachelor,Male,30,49516,49516.0,670,54340.0,24
629410,Star,Bachelor,Male,35,50430,50430.0,1158,84814.0,24
527640,Aurora,Bachelor,Female,34,52955,52955.0,0,68435.0,24
758328,Nova,Bachelor,Female,18,24126,24126.0,591,79245.0,24
812152,Star,Bachelor,Male,36,56449,56449.0,393,77280.0,24
344990,Nova,Bachelor,Female,46,72551,72551.0,1615,50800.0,24
787086,Nova,Bachelor,Male,23,27900,27900.0,0,49606.0,24
514900,Star,Bachelor,Female,4,5931,5931.0,0,91100.0,24
209249,Nova,Doctor,Female,29,38354,38354.0,2014,70755.0,24
248593,Nova,Bachelor,Female,43,79040,79040.0,509,58421.0,24
377302,Star,Doctor,Male,16,14543,14543.0,0,219564.0,24
970783,Star,Bachelor,Male,21,31030,31030.0,436,52405.0,24
336809,Nova,Bachelor,Female,33,47742,47742.0,697,93064.0,24
904300,Star,College,Female,34,49145,49145.0,1608,73262.0,24
150301,Aurora,Bachelor,Male,36,56932,56932.0,437,58153.0,24
988223,Star,Bachelor,Male,3,6834,6834.0,0,86648.0,24
998507,Star,Bachelor,Female,34,62748,62748.0,794,73963.0,24
892219,Aurora,Bachelor,Female,37,60717,60717.0,1567,86264.0,24
675405,Aurora,College,Female,55,93158,93158.0,1301,73262.0,24
327320,Star,Bachelor,Female,37,52136,52136.0,850,69210.0,24
851563,Nova,Bachelor,Female,31,49325,49325.0,0,96873.0,24
858196,Star,Bachelor,Female,39,64408,64408.0,363,72029.0,24
881198,Aurora,Bachelor,Female,40,68236,68236.0,351,51574.0,24
501490,Nova,College,Male,45,72164,72164.0,1786,73262.0,24
295423,Star,College,Male,41,51253,51253.0,0,73262.0,24
877242,Nova,Bachelor,Male,42,59405,59405.0,517,57508.0,24
235428,Nova,Bachelor,Male,43,53083,53083.0,1298,75827.0,24
834120,Star,Bachelor,Female,48,69233,69233.0,1319,55849.0,24
299454,Nova,College,Male,20,36509,36509.0,0,73262.0,24
577726,Nova,Bachelor,Male,31,42814,42814.0,1788,78573.0,24
948327,Star,Bachelor,Male,7,6715,6715.0,0,78659.0,24
945430,Star,Bachelor,Male,40,50070,50070.0,0,85742.0,24
184035,Aurora,Bachelor,Male,25,39792,39792.0,0,75657.0,24
742009,Aurora,Bachelor,Female,52,77652,77652.0,1026,74612.0,24
960761,Star,Doctor,Female,0,0,0.0,0,147712.0,24
288500,Aurora,Bachelor,Male,34,48858,48858.0,733,52671.0,24
957061,Aurora,Bachelor,Female,52,86937,86937.0,2203,73947.0,24
216596,Nova,Bachelor,Male,46,57711,67707.0,602,54175.0,11
205195,Nova,Bachelor,Female,0,0,0.0,0,86365.0,24
680553,Aurora,Bachelor,Female,0,0,0.0,0,104938.0,24
517472,Nova,Bachelor,Male,19,33054,49581.0,0,74651.0,11
506749,Nova,High School Or Below,Female,0,0,0.0,0,62283.0,24
748033,Aurora,Bachelor,Male,17,26603,28686.0,1052,97722.0,11
747483,Star,College,Male,6,10141,10141.0,459,73262.0,24
892994,Star,College,Female,48,71760,71760.0,2418,73262.0,24
982296,Nova,Bachelor,Male,32,41673,41673.0,1048,77135.0,24
707698,Star,Bachelor,Female,30,42924,42924.0,0,72365.0,24
498643,Star,Doctor,Male,38,50022,50022.0,643,286236.0,24
726701,Star,Bachelor,Female,41,54493,54493.0,1293,99947.0,24
733728,Aurora,Bachelor,Female,44,65448,65448.0,595,56917.0,24
726873,Nova,High School Or Below,Male,43,64569,64569.0,1347,61902.0,24
158901,Nova,College,Female,41,57122,57122.0,397,73262.0,24
409798,Nova,Bachelor,Male,34,48966,48966.0,1574,70161.0,24
394454,Star,Bachelor,Male,41,54995,54995.0,1035,101352.0,24
752729,Star,College,Female,44,50799,50799.0,1078,73262.0,24
188470,Star,Bachelor,Male,15,19034,19034.0,0,73135.0,24
298535,Nova,Bachelor,Male,37,60080,60080.0,353,51510.0,24
737842,Aurora,College,Female,42,70802,70802.0,1931,73262.0,24
944491,Nova,College,Male,9,17510,17510.0,913,73262.0,24
249466,Nova,College,Male,41,61241,61241.0,2437,73262.0,24
734752,Nova,Bachelor,Female,25,27358,27358.0,1265,81643.0,24
501856,Nova,College,Male,48,71402,71402.0,0,73262.0,24
981117,Nova,College,Male,23,33503,33503.0,1085,73262.0,24
863259,Star,College,Male,61,75875,75875.0,1052,73262.0,24
522866,Aurora,Bachelor,Female,32,46021,46021.0,1023,77935.0,24
175814,Star,Bachelor,Male,49,78541,78541.0,0,58725.0,24
187161,Nova,High School Or Below,Female,2,1906,1906.0,0,46278.0,24
248620,Nova,College,Female,38,58253,58253.0,1357,73262.0,24
280216,Aurora,Bachelor,Female,24,30912,30912.0,494,54482.0,24
792086,Star,Bachelor,Female,34,42811,42811.0,1057,48201.0,24
159745,Star,College,Female,41,55313,55313.0,0,73262.0,24
645688,Nova,Doctor,Female,21,29712,29712.0,0,225884.0,24
637580,Aurora,Bachelor,Female,42,63829,63829.0,1905,100792.0,24
935235,Nova,Bachelor,Male,42,70431,70431.0,1486,82347.0,24
999272,Star,Bachelor,Female,45,63018,63018.0,2509,84988.0,24
465540,Star,College,Female,48,63135,63135.0,681,73262.0,24
523897,Nova,Bachelor,Female,49,64312,64312.0,1049,73945.0,24
810581,Star,College,Female,35,46621,46621.0,1572,73262.0,24
965674,Star,Bachelor,Female,41,59688,59688.0,2339,87354.0,24
948616,Aurora,College,Male,32,50872,50872.0,2081,73262.0,24
204375,Aurora,Bachelor,Female,17,21741,21741.0,0,60758.0,24
515386,Star,Bachelor,Female,38,59280,59280.0,1541,61200.0,24
232317,Nova,Bachelor,Male,0,0,0.0,0,84971.0,24
285074,Star,Bachelor,Male,0,0,0.0,0,50636.0,24
324506,Star,Bachelor,Male,32,34711,34711.0,1049,58314.0,24
237402,Nova,College,Female,47,84876,84876.0,1328,73262.0,24
118612,Nova,College,Female,21,30075,30075.0,0,73262.0,24
553956,Star,Bachelor,Female,45,65183,65183.0,1353,69841.0,24
428402,Nova,College,Male,33,42595,42595.0,483,73262.0,24
130497,Nova,Bachelor,Female,53,99910,89925.0,0,61565.0,11
787571,Nova,Bachelor,Male,8,15302,15302.0,719,84695.0,24
616162,Nova,Bachelor,Male,40,66564,66564.0,789,67769.0,24
875485,Star,Bachelor,Female,16,22095,22095.0,561,68160.0,24
536021,Star,Bachelor,Female,5,8329,8329.0,531,50795.0,24
311841,Nova,Bachelor,Male,14,28230,28230.0,2060,70664.0,24
294738,Star,Bachelor,Male,19,26560,26560.0,0,93206.0,24
735171,Nova,Bachelor,Female,0,0,0.0,0,77062.0,24
927559,Nova,Bachelor,Female,0,0,0.0,0,89210.0,24
744135,Nova,Bachelor,Female,30,43316,43316.0,421,85944.0,24
340492,Star,Doctor,Male,0,0,0.0,0,258562.0,24
779444,Star,Bachelor,Female,0,0,0.0,0,64001.0,11
509108,Star,College,Female,36,41232,61848.0,0,73262.0,11
970351,Star,College,Male,59,87577,124098.0,0,73262.0,11
415201,Nova,Bachelor,Male,8,12731,12731.0,1009,77574.0,24
935570,Star,Bachelor,Female,26,32914,32914.0,1057,75414.0,24
847136,Nova,Bachelor,Female,48,72155,72155.0,0,61644.0,24
463230,Nova,College,Male,46,57669,57669.0,360,73262.0,24
927339,Star,Bachelor,Female,34,48573,48573.0,615,93768.0,24
818567,Nova,Bachelor,Female,57,85388,85388.0,0,63071.0,24
691520,Star,College,Male,39,50684,50684.0,1449,73262.0,24
652498,Star,Bachelor,Male,36,63262,63262.0,1181,79075.0,24
793761,Nova,Bachelor,Male,46,57639,57639.0,841,64338.0,24
339941,Nova,Bachelor,Female,28,36037,36037.0,0,94568.0,24
819842,Nova,Bachelor,Female,42,59862,59862.0,1697,86276.0,24
802084,Nova,Bachelor,Male,9,14314,14314.0,457,73987.0,24
665100,Aurora,Bachelor,Female,29,40975,40975.0,1246,52804.0,24
456294,Aurora,College,Female,53,79520,79520.0,1133,73262.0,24
178643,Star,Bachelor,Female,26,39840,39840.0,1131,85038.0,24
497854,Star,Bachelor,Male,40,54583,54583.0,0,91970.0,24
924173,Star,Bachelor,Male,22,34648,34648.0,508,59510.0,24
623569,Star,College,Female,35,31427,31427.0,879,73262.0,24
821314,Star,High School Or Below,Male,25,35297,35297.0,1261,65752.0,24
333799,Star,College,Female,38,53007,53007.0,1403,73262.0,24
148767,Aurora,Bachelor,Male,56,97095,97095.0,1138,77705.0,24
171264,Nova,College,Female,46,74031,74031.0,1051,73262.0,24
852571,Star,Doctor,Male,40,61632,61632.0,452,155273.0,24
289472,Nova,Bachelor,Female,26,45667,45667.0,855,81116.0,24
410218,Nova,Bachelor,Female,45,74510,74510.0,1854,70732.0,24
963523,Star,College,Female,32,52493,52493.0,419,73262.0,24
932745,Star,Bachelor,Female,19,29425,29425.0,0,99269.0,24
850034,Star,College,Female,43,72208,72208.0,990,73262.0,24
843037,Star,Bachelor,Female,45,59423,59423.0,524,67637.0,24
868767,Star,Bachelor,Male,40,73031,73031.0,0,96601.0,24
517702,Star,High School Or Below,Male,15,30038,30038.0,0,76184.0,24
438707,Star,Bachelor,Male,44,73370,73370.0,4301,96156.0,24
502534,Star,Bachelor,Female,34,53662,53662.0,352,85221.0,24
547802,Star,Bachelor,Male,38,66753,66753.0,1431,79007.0,24
924089,Nova,Bachelor,Male,35,49053,49053.0,310,73008.0,24
612186,Aurora,College,Female,35,50450,50450.0,1776,73262.0,24
995404,Star,College,Female,0,0,0.0,0,73262.0,24
527582,Nova,Bachelor,Female,45,78779,78779.0,331,83139.0,24
373118,Star,College,Male,0,0,0.0,0,73262.0,24
975846,Aurora,Bachelor,Female,41,62901,62901.0,1379,96817.0,24
169697,Nova,Bachelor,Male,38,58091,58091.0,1176,62021.0,24
698242,Nova,Bachelor,Male,44,65065,65065.0,0,52308.0,24
189836,Aurora,Bachelor,Female,49,65217,65217.0,1601,82395.0,24
595965,Star,College,Female,49,80812,80812.0,523,73262.0,24
899009,Nova,Bachelor,Female,44,78344,78344.0,2373,55476.0,24
234515,Star,Bachelor,Female,46,77097,77097.0,343,53565.0,24
